time_utc,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snowfall_height (m),freezing_level_height (m),weather_code (wmo code),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_direction_10m (%),wind_direction_80m (%),wind_gusts_10m (km/h),gps_lat,gps_lon
1726930800,23.3,0.0,0.0,0.0,2600.0,2950.0,0,4.7,7.0,83,95,14.0,50.4651,4.1877
1726932600,23.6,0.0,0.0,0.0,2600.0,2990.0,0,5.8,8.4,81,90,15.1,50.8161,4.3102
1726932600,23.6,0.0,0.0,0.0,2600.0,2990.0,0,5.8,8.4,81,90,15.1,51.0256,3.1261
1726937100,23.8,0.0,0.0,0.0,2570.0,3010.0,0,7.6,10.9,84,92,15.1,51.1642,3.2409
1726939800,23.0,0.0,0.0,0.0,2560.0,3000.0,2,5.4,7.7,62,80,10.8,51.0256,3.1261
1726944300,20.2,0.0,0.0,0.0,2540.0,3010.0,1,8.3,20.0,40,65,14.0,50.9854,3.8223
1726947000,19.1,0.0,0.0,0.0,2540.0,3010.0,0,7.2,23.9,59,76,11.9,51.0255,3.1261
1726951500,17.5,0.0,0.0,0.0,2530.0,3030.0,0,5.8,23.2,61,101,6.8,50.954,5.3966
1726959600,15.6,0.0,0.0,0.0,2420.0,3060.0,3,4.7,23.5,84,118,6.5,51.2269,2.927
1726971300,13.7,0.0,0.0,0.0,2550.0,3050.0,3,1.4,26.0,44,150,2.5,51.2269,2.927
1726978500,13.6,0.0,0.0,0.0,2620.0,3060.0,3,5.0,19.6,24,144,5.8,51.2269,2.927
1726989300,14.3,0.0,0.0,0.0,2600.0,3000.0,3,5.0,24.6,97,156,5.8,50.4651,4.1876
1726996500,16.8,0.0,0.0,0.0,2790.0,3050.0,3,6.5,23.5,158,163,10.8,50.816,4.3102
1727002800,21.0,0.0,0.0,0.0,2750.0,2990.0,3,10.1,19.3,180,178,21.6,50.816,4.3102
1727004600,20.8,0.0,0.0,0.0,2750.0,3000.0,3,8.6,15.1,169,174,18.4,51.0255,3.1261
1727004600,20.8,0.0,0.0,0.0,2750.0,3000.0,3,8.6,15.1,169,174,18.4,50.4651,4.1877
1727006400,20.3,0.0,0.0,0.0,2750.0,3010.0,3,6.5,10.5,158,169,14.0,50.8161,4.3101
1727011800,22.3,0.0,0.0,0.0,2580.0,3000.0,2,6.1,10.9,153,162,16.9,51.0255,3.1262
